𡈶	雷
哳	啁
醎	鹹
悩	惱
譧	詀
単	单
鼦	貂
穢	秽
𥑩	硇
倆	俩
瑪	玛
螤	锺
羮	羹
豬	猪
嵗	岁
狽	狈
鑻	襻
蕩	荡
鴒	鸰
燯	爧
虁	夔
夳	太
攖	撄
綏	绥
讖	谶
盫	盦
嶢	峣
糥	糯
癉	瘅
瀰	弥
壊	坏
茤	芰
灻	赤
仏	佛
舝	辖
鱂	鳉
軔	轫
矓	眬
綆	绠
禞	祰
墢	垡
腖	胨
牎	窗
巋	岿
遶	绕
厭	厌
鰺	鲹
颯	飒
葅	菹
㐀	丘
絚	緪
嶫	嶪
𫝍	岡
皡	皞
鴀	鳺
顴	颧
蠊	蜚
螘	蟻
蛍	萤
臝	裸
鬀	剃
饈	馐
肳	吻
弎	叁
逨	来
轡	辔
嬃	媭
孄	懒
矤	矧
屭	屓
罣	挂
餕	馂
詘	诎
𫞺	竊
厴	厣
蟈	蝈
鋒	锋
閇	闭
窯	窑
𠝹	鎅
弳	弪
忎	仁
嬢	爣
驣	腾
駆	驱
險	险
𫒝	鋞
啣	衔
譵	懟
堝	埚
鴃	鴂
𫑭	慶
伷	胄
柕	楙
𠔾	终
鰐	鳄
𣅲	厥
覔	觅
嚔	嚏
騘	驄
㙪	曀
躕	蹰
䨠	靄
臓	臟
碢	砣
禼	偰
闝	嫖
𤇶	烝
銳	鋭
䖥	蟊
諶	谌
峢	峛
𫠁	鑉
憜	惰
辝	辞
梙	槵
臟	脏
迳	径
芌	芋
枀	松
誣	诬
葯	药
詬	诟
撡	操
蟩	蟨
鹵	卤
鈑	钣
椶	棕
烉	焕
脴	痞
鷞	鸘
懴	忏
畮	亩
劜	勜
絹	绢
癬	癣
仭	刃
苽	菰
氞	氝
頉	颐
𪺕	系
橕	撑
劗	剪
𫞪	甚
黌	黉
仺	仓
遟	遲
淥	渌
阦	阳
𩸢	鯬
嚅	嗫
軟	软
鷴	鹇
駔	驵
鶔	鶝
菷	帚
饦	馎
媧	娲
𫍷	謉
𪪚	廳
賢	贤
奼	姹
齢	龄
鹉	鹦
惚	恍
夛	多
兤	晄
𠄟	下
箲	筅
鱏	鲟
夓	夏
𫈇	艽
崫	崛
𫓦	釨
爀	赫
篏	嵌
譫	谵
躙	躏
𫞍	檀
傚	效
鯛	鲷
𣅞	厥
蓺	藝
㫼	晢
淒	凄
𫝝	嚴
歋	揶
𠫒	源
虝	虎
肀	聿
譎	谲
攄	摅
𫎉	款
觹	觿
訠	矧
曻	昇
𫎧	䝭
傡	併
篛	箬
𫞽	簑
蜙	蚣
廸	迪
萆	蓖
鷂	鹞
卄	廿
輵	轕
𣲝	冰
觾	燕
蝷	蚸
辶	辵
昗	昃
櫥	橱
𩍁	鞴
咤	叱
囄	嚟
䏯	痣
𠄐	亇
贇	赟
償	偿
魉	魍
黶	黡
驫	骉
灄	滠
勄	敏
雙	双
飭	饬
則	则
嶮	崄
𪪺	强
脮	鯘
還	还
畝	亩
飦	饘
𪡀	嘺
選	选
𫟵	鈗
𥫀	歪
韟	臯
塖	塍
鋛	矿
愼	慎
𫅙	犅
鱘	鲟
鼄	蛛
遷	迁
舻	舳
飾	饰
璢	琉
𥑨	硇
鑕	锧
稱	称
橋	桥
遊	游
蹱	躘
鋳	鑄
員	员
躢	蹋
幉	牒
鹼	硷
歡	欢
鬂	鬓
嚀	咛
娬	妩
𡏖	壒
軙	陈
镼	䘿
簛	篩
閈	闬
純	纯
噉	啖
𫞌	椴
豐	丰
𥋎	睸
峠	卡
嬙	嫱
癢	痒
𪫥	淑
紹	绍
鑄	铸
鏇	镟
霡	霢
宑	井
忁	儤
鎌	镰
磀	礋
襥	襆
邨	村
蝯	猿
娤	妆
謬	谬
沖	冲
丅	下
撣	掸
蜊	蛤
𪽾	帛
秈	籼
蘌	篽
鑛	矿
鎳	镍
瑯	琅
戹	厄
鐰	锹
僱	雇
驍	骁
絸	繭
啞	哑
褘	祎
凃	涂
鎚	锤
鍥	锲
殀	夭
鏽	锈
梲	棁
噐	器
黃	黄
蟟	蛁
昞	炳
溳	涢
耊	耋
蘲	蔂
𪫳	寧
筜	筼
熴	焜
寚	宝
潔	洁
𩋘	鞋
蝡	蠕
燻	熏
薬	药
凒	皑
㚹	媌
𫔢	關
绬	缨
颮	飑
揷	插
涇	泾
竩	谊
鼱	鼩
斳	芹
鷲	鹫
暈	晕
鐲	镯
𢎟	彈
藮	樵
楨	桢
𫝈	㑮
冟	适
煡	烬
掆	扛
糛	糖
諭	谕
𪫖	傅
偉	伟
匶	柩
瀟	潇
牓	榜
鈾	铀
曍	皞
孹	擘
鹆	鸲
嗁	啼
匵	椟
欛	把
𪬹	憻
㮾	樃
霧	雾
䌽	綵
斒	斑
懌	怿
㶶	燶
奌	点
𫞶	撫
脅	胁
譨	哝
餘	馀
訟	讼
栁	柳
勔	勉
蒕	蒀
隂	阴
傟	慃
羀	罶
匞	匠
觝	抵
徹	彻
堊	垩
駠	骝
𫞬	痙
𫑩	養
靔	天
𪲵	柮
𫅆	緀
涗	涚
𧵴	貯
瀦	潴
鵾	鹍
𡦹	官
輕	轻
斍	觉
擰	拧
𦘝	肅
貧	贫
腏	餟
襲	袭
畕	疆
寈	青
髰	鬄
穯	穑
𠍙	寶
樳	桪
𫝖	麤
敟	典
鬽	魅
盋	鉢
𫕘	疆
坖	忌
箟	箘
𫠔	鴛
㶚	灞
勥	犟
𫜲	龓
骵	體
𫚫	鱢
醜	丑
𥎪	矧
洳	沮
魽	蚶
鮝	鲞
䦙	寺
齓	龀
𩔗	類
褣	褈
噄	吃
頽	颓
𢺞	把
齋	斋
擔	担
冋	冂
矚	瞩
纝	缧
𫃦	組
溈	沩
聫	联
練	练
飜	翻
鍫	锹
𠯸	听
𫞗	潣
孾	婴
遡	溯
顛	颠
鹋	鸸
貺	贶
竜	龙
皶	齇
鱰	鱪
夣	梦
軆	體
翝	翃
鯶	鲩
跎	蹉
𥕕	罅
蕪	芜
魎	魉
㜑	婆
橰	槔
凾	函
䙓	襬
阩	升
徰	征
鈡	钟
儁	俊
燳	照
睜	睁
蕿	萱
佷	很
𫜒	䴱
䬨	匓
鏫	鑗
瓌	瑰
疎	疏
貭	質
澣	浣
筙	箂
紂	纣
蘯	荡
蓤	蔆
夁	壹
囓	啮
縵	缦
𪠮	搈
粋	粹
慴	慑
韋	韦
臉	脸
撳	揿
鷍	枭
譢	谇
眎	视
𪺏	豢
𫞘	淵
慓	剽
匔	匑
諳	谙
諄	谆
奐	奂
嚴	严
専	专
𤇏	烝
鵂	鸺
銖	铢
凟	渎
皼	鼓
茠	薅
擼	撸
飿	饳
㴝	黎
騲	草
頫	俯
𫞲	真
蹵	蹴
𪒉	地
鸜	鴝
萏	菡
筆	笔
鯝	鲴
睏	困
霊	灵
寛	宽
𠥬	柩
𩏼	䪏
獔	嗥
處	处
𪫂	夤
綫	线
鬉	鬃
䥫	鐵
囯	国
贅	赘
騒	骚
𢊆	歷
緙	缂
鱝	鲼
餶	馉
蔦	茑
嶭	巀
忑	忐
𩞁	靡
賮	赆
銨	铵
籶	籸
佀	似
晳	晰
溨	渽
糾	纠
賑	赈
煥	焕
壀	埤
杴	锨
緘	缄
𠴵	噪
𪧝	密
蘍	薰
訙	讯
悑	怖
栳	栲
靁	雷
鎎	忾
蠷	蠼
鶓	鹋
飃	飘
鰕	虾
蕓	芸
廣	广
𫝣	升
荕	筋
蜞	蟛
順	顺
袠	帙
𢥠	愯
刧	劫
錈	锩
鬢	鬓
蜯	蚌
𫞃	昭
稅	税
癒	愈
漑	溉
讬	托
𪡃	嘪
讞	谳
鸌	鹱
嶔	嵚
痐	蛔
𫞡	爃
圧	压
姟	垓
裟	袈
剏	创
籢	奁
鈕	钮
戦	战
尙	尚
膐	膂
媯	妫
巟	荒
蜚	飞
頥	颐
糶	粜
筭	算
鯢	鲵
悪	恶
𡊥	兆
煷	火
檸	柠
硲	峪
𤂑	濃
瘓	痪
嵮	巅
讕	谰
䒃	艁
賄	贿
欽	钦
蕕	莸
藌	蔤
嵘	峥
鴴	鸻
屃	赑
烡	光
𫝭	孆
錰	鉥
甇	罂
𠇸	佐
龕	龛
癱	瘫
癝	凛
㥭	忲
諐	愆
偰	契
擈	扑
蟁	蚊
詡	诩
鯪	鲮
陞	升
趍	趋
頚	頸
搤	扼
墍	塈
𫝓	協
徊	徘
掦	剔
綽	绰
烕	灭
昜	阳
巵	卮
瑢	瑽
綬	绶
猁	猞
囬	回
𪱳	和
謪	商
蹟	迹
跹	蹁
嶻	巀
湊	凑
苡	薏
黙	默
槪	概
橼	枸
伵	侐
𠫵	參
鹸	鹼
鷒	鹳
巶	昭
𧙋	只
龮	驥
侌	阴
褝	襌
魘	魇
惖	惕
鏨	錾
掽	碰
舡	船
鼈	鳖
欵	款
歮	涩
悵	怅
㧟	擓
権	权
譾	谫
𨑸	邇
䗖	螮
髨	髡
𫟦	䡵
䃺	磨
晍	曈
㦖	懑
類	类
閔	闵
𪱞	膩
篖	筕
肔	胣
𪨘	征
糼	功
麄	粗
訡	吟
堿	碱
統	统
澏	浛
𦶟	爇
渕	渊
髞	髝
聖	圣
盁	盈
缷	卸
鍍	镀
綁	绑
糱	蘖
呌	叫
噊	谲
檝	楫
鐟	鐕
賵	赗
汎	泛
鴉	鸦
滺	浟
艋	舴
𢎛	卪
沠	派
𦫼	䒓
螋	蠼
亁	乾
𫠐	魽
閫	阃
焼	烧
𫝤	奏
刦	劫
勗	勖
蔐	荻
鬴	釜
闔	阖
𪧳	釐
俽	欣
尲	尴
窪	洼
鍜	铔
煗	暖
𠩄	所
嶧	峄
褳	裢
髗	颅
鱞	鳏
輳	辏
𩑎	順
虥	虦
𪠁	郃
園	园
贋	赝
醿	醾
碡	碌
畄	留
搨	拓
薻	藻
垇	坳
僧	僧
規	规
𤭢	碎
阨	厄
閎	闳
貛	獾
𥕥	區
圅	函
𫝁	丣
胢	髂
攅	攒
枿	蘖
鐡	鐵
胑	肢
颃	颉
霑	沾
𠊷	偫
鋱	铽
恠	怪
碩	硕
噛	啮
𥓓	碑
綜	综
餒	馁
鐶	镮
麺	麵
擻	擞
亊	事
鵭	鳹
嶨	峃
螙	蠹
跀	刖
顧	顾
盧	卢
鎮	镇
簬	箘
冴	讶
馴	驯
餹	糖
滸	浒
𠀌	丘
飇	飙
蹆	腿
脥	颊
錘	锤
偐	赝
鯁	鲠
𧉅	蛜
両	两
襢	袒
霂	霢
𫘇	匹
儂	侬
涁	渗
𫃅	廩
譖	谮
磰	墡
礱	砻
龘	龖
𠀕	亙
讐	雠
𧓉	蠐
褲	裤
攊	擽
墴	隍
虜	虏
𫖶	顅
淨	净
𫎀	匌
砶	珀
𡖗	鳥
墖	塔
𪓋	䋛
顣	蹙
巛	川
坸	垢
脺	脆
旯	旮
魦	鲨
簘	箫
颿	帆
噢	喔
灣	湾
澟	凛
婬	淫
𪾏	卣
鄲	郸
𪠳	唓
嬹	兴
㿍	疥
闕	阙
𫓜	敦
繊	纖
髖	髋
皃	貌
騂	骍
冨	富
蟲	虫
撫	抚
廻	回
鰲	鼇
踳	舛
𩕄	囟
聼	听
𠥊	箕
朢	望
柟	楠
閿	阌
䰗	鬮
箋	笺
徔	從
迏	达
嬈	娆
崏	岷
撹	攪
矀	覹
厵	源
郒	郎
鳥	鸟
茮	椒
𪱪	滕
譥	叫
鱡	鰂
𪯎	撻
鰻	鳗
碕	埼
搖	摇
讁	謫
篨	籧
曗	晔
氷	冰
𪠧	拪
喩	喻
鷯	鹩
鹒	鶬
簾	帘
藽	櫬
襴	襕
𩻉	䲀
塦	阵
塗	涂
貲	赀
燙	烫
訣	诀
嗊	唝
禎	祯
𫍣	詷
橀	榽
𪯘	撍
櫂	棹
歯	齿
𫝃	爾
槨	椁
𪧇	床
鷄	雞
薴	苧
踄	步
纉	纘
榲	榅
邉	边
俼	鬻
𫝄	久
墻	墙
𪯍	挭
蚘	蛔
閨	闺
傷	伤
筧	笕
梘	枧
橓	蕣
樤	条
騭	骘
濟	济
琖	盏
磟	碌
兎	兔
𥑪	硇
搵	揾
鴯	鸸
懽	欢
伕	夫
墎	郭
睠	眷
廠	厂
衪	袘
晄	晃
㠬	巭
辠	罪
紖	纼
㚸	媤
袇	袡
煰	燥
𫄮	䋼
脝	膨
𧎮	蚤
𦣱	赜
䱘	鯬
觀	观
妤	婕
暫	暂
辧	辨
撿	捡
𫟅	綡
慇	殷
靌	宝
詿	诖
竒	奇
劎	剑
挗	抉
劍	剑
榎	檟
儫	豪
鉗	钳
𫑈	遇
覎	觃
趒	跳
燗	烂
㑷	態
鏘	锵
餃	饺
撉	撴
竝	并
葤	荮
釕	钌
𪫘	延
蠏	蟹
賊	贼
𠵓	玄
厲	厉
鈢	玺
蘗	檗
團	团
筴	策
帒	袋
艙	舱
罵	骂
𠭯	揸
慄	栗
𫕃	䦽
櫚	榈
杇	圬
灎	滟
扗	在
魗	醜
𪭛	肇
詆	诋
腳	脚
㗑	唄
𫝬	嬇
聨	联
𦛹	胾
綃	绡
渉	涉
夈	斋
鮃	鲆
𫈐	蓻
輛	辆
涱	涨
輸	输
紈	纨
髵	髬
𫎎	貳
灃	沣
𫠉	馬
龞	鳖
𪫰	慮
毠	袈
𪯜	廩
毉	医
緫	總
舨	舢
䶏	洟
徣	借
𫗍	孝
𫟁	緞
臥	卧
輿	舆
鑸	鍡
瑉	珉
僅	仅
倉	仓
啔	啓
確	确
蜨	蝶
饞	馋
譐	噂
𫓥	釟
閶	阊
坣	堂
捦	擒
崗	岗
竆	穷
餅	饼
鍛	锻
溋	盈
準	准
頳	赪
厡	原
毃	敲
疬	瘰
馫	馨
𩖓	顰
陒	垝
餱	糇
䰪	魅
𫞆	脵
裡	裏
気	氣
厪	廑
獷	犷
戉	钺
蓚	蓨
皸	皲
籝	籯
鼔	鼓
轔	辚
裭	褫
甖	罂
俜	伶
魡	钓
鎰	镒
勼	鸠
兩	两
刄	刃
瀒	涩
鯔	鲻
頲	颋
𡱆	屬
厐	庞
楳	梅
𫒏	皿
𪠥	有
髥	髯
酭	侑
頹	颓
砨	砈
袬	育
藪	薮
僎	撰
旜	旃
闇	暗
涰	啜
卾	腭
衉	喀
畧	略
擷	撷
闖	闯
𫞏	橋
廳	厅
襃	褒
砆	玞
㑘	价
綑	捆
詸	谜
辪	辥
褛	褴
廕	荫
穅	糠
鎢	钨
澘	潸
昸	冬
澙	潟
牴	抵
隿	戈
陥	陷
𢀓	巨
吿	告
𡜪	㛴
𨃉	跱
蘽	藟
𪆓	鷥
𫝵	嶹
郵	邮
𫒊	戟
鬦	鬥
荢	茡
膪	囊
搥	捶
鞛	琫
疂	叠
轢	轹
韮	韭
𪴭	㕷
㨼	掠
読	读
砤	砣
袚	韍
賬	账
簽	签
餡	馅
庻	庶
敇	策
爾	尔
摻	掺
𣪺	縠
廃	废
犫	犨
繡	绣
効	效
偧	奓
綤	绍
杷	枇
韒	鞘
蟍	螏
鼡	鼠
髿	鬖
㤑	忧
濱	滨
卪	节
砕	碎
閷	杀
壖	堧
𫠗	鹼
麵	麪
玔	钏
籆	篗
咵	夸
潅	灌
珻	玫
麕	麇
蟖	蛅
渇	渴
𪺚	䰻
濙	濴
毹	氍
覥	觍
𪭎	鬼
倶	俱
渓	溪
檇	槜
缻	缶
鴝	鸲
㑃	拗
頺	颓
𪾌	閜
扞	捍
𩾴	䲸
𥧦	窖
𪳐	欋
嫿	婳
疭	瘛
餜	馃
媫	婕
瞞	瞒
坧	墌
葒	荭
敂	叩
剰	剩
費	费
澀	涩
崘	崙
箎	篪
𨤲	釐
獃	呆
鉩	玺
鵐	鹀
顦	憔
龊	龌
彔	录
昦	昊
枾	柿
讠	言
冖	幂
訃	讣
佺	偓
虗	虚
訪	访
𪢬	昆
驄	骢
鋣	铘
藺	蔺
驕	骄
湃	澎
穐	秋
櫝	椟
𧮪	詀
焹	焵
鮉	鲷
鷀	鹚
欉	丛
聁	盼
𢙢	恐
纜	缆
𪵹	江
𤆌	炎
梸	梨
浖	埒
脛	胫
騈	骈
䑓	臺
憶	忆
鬪	鬥
經	经
躊	踌
隵	巇
駇	馼
𪌂	飥
挙	举
醐	醍
罈	坛
𪞓	冟
𧍣	蠆
飠	食
實	实
斮	斫
宻	密
鴨	鸭
緗	缃
挅	挆
𤣥	玄
𫁤	班
墳	坟
凰	凤
漿	浆
狀	状
黨	党
錇	锫
腸	肠
懟	怼
圲	圱
矇	蒙
變	变
顙	颡
擥	揽
縋	缒
鏰	镚
㺅	猴
𫎽	藹
齕	龁
羥	羟
魴	鲂
蹔	暂
壽	寿
絨	绒
檾	苘
齪	龊
聴	听
聡	聪
纄	蓬
湌	餐
簆	筘
暜	普
圎	圆
倲	儱
蛺	蛱
鰃	鳂
挩	捝
褱	懷
籹	粔
霺	溦
宍	肉
亰	京
調	调
膸	髓
鶇	鸫
趮	躁
駞	駝
嗽	咳
𫒱	射
骔	鬃
隱	隐
𫚸	䳑
孏	懒
蝛	蛜
廰	厅
譼	监
韐	韎
蒞	莅
麩	麸
粓	泔
濘	泞
匯	汇
镸	長
膬	脆
沜	畔
塢	坞
鄰	邻
𥥷	竇
紱	绂
𧺆	走
鸚	鹦
遯	遁
籠	笼
𫄱	繬
緑	绿
揚	扬
粧	妆
滻	浐
鯺	蠩
繒	缯
鴦	鸯
軀	躯
挿	插
鰵	鳘
𩝦	齋
膄	瘦
縑	缣
𡰸	屐
漋	湰
腎	肾
迖	达
𢦣	曳
榦	干
淪	沦
𫝰	竃
𪠸	嚛
訂	订
墶	垯
姢	娟
彙	汇
𣏁	某
冃	帽
𪠰	腏
禴	礿
𠙠	爽
𢍩	甚
𫎱	䟐
煉	炼
幫	帮
譚	谭
淊	淹
屳	仙
憗	慭
棊	棋
緔	绱
酧	酬
龧	曙
曐	星
𠀀	呵
櫨	栌
餠	饼
爤	烂
簞	箪
哅	訩
黱	黛
𢙉	惱
憆	瞠
隚	堂
𫑕	㗢
舓	舐
堃	坤
歿	殁
𦍚	羔
耉	耇
鞻	鞮
嚽	啜
𧳒	貌
飱	飧
𫟻	銂
顊	颐
鐠	镨
聍	耵
靹	䪏
𣶒	淵
勯	殚
瀜	浺
鰨	鳎
輞	辋
潰	溃
鏁	鎖
氾	泛
況	况
槕	桌
靕	正
𩿅	雄
鍨	戣
襪	袜
䛺	誡
𦲷	蒞
郞	郎
鵡	鹉
𦮙	葵
鴑	鴽
豴	蹢
啳	颧
驂	骖
凬	风
鞌	鞍
垖	堆
僕	仆
刞	耝
踐	践
俥	伡
匱	匮
籸	糁
氬	氩
鋥	锃
躷	矮
岥	坡
匳	奁
皨	星
軠	軖
勸	劝
𫝌	與
巰	巯
磇	砒
脋	胁
孫	孙
欍	柩
㧏	掆
鈬	鐸
談	谈
鯂	稣
璿	璇
弔	吊
魯	鲁
宩	屎
樺	桦
圡	土
凨	风
糞	粪
丄	上
偸	偷
𫟲	釚
髪	髮
𡿨	畎
轍	辙
𪜅	深
減	减
𨂻	蹈
𠛅	剾
洊	荐
𡉡	坐
亗	岁
醩	糟
𠎝	愆
鈎	鉤
銘	铭
𤪞	瓊
𫟘	衞
聞	闻
菸	烟
𫟪	邊
洀	盘
𠊵	傰
俐	伶
甛	甜
畳	叠
歕	喷
袵	衽
𫙇	鑊
匃	丐
酫	醛
雛	雏
櫸	榉
笻	筇
梥	松
鎻	鎖
曊	昲
旘	幟
𦂶	绮
穞	稆
慍	愠
疪	痹
見	见
軄	職
龯	钺
骾	鲠
鍀	锝
廵	巡
𫠆	頍
鎛	镈
觕	粗
銣	铷
澗	涧
鄼	酇
𤺘	啞
尢	尤
笵	範
觪	觲
囑	嘱
譻	嘤
鯊	鲨
𫟺	䤤
𪰅	獯
𫊪	䗅
𢫩	薅
𠇺	狎
躡	蹑
齶	腭
艪	橹
檳	槟
鍠	锽
葊	庵
砦	寨
殭	僵
亖	四
𪯖	勠
蒍	蔿
喫	吃
凥	居
𫠈	䫾
囪	囱
緡	缗
磚	砖
齩	咬
紜	纭
浱	漘
饹	饸
哚	吲
攆	撵
尛	麽
醖	酝
艈	毓
崈	崇
鯘	鮾
縶	絷
蓡	参
巣	巢
樜	柘
肻	肯
鞹	鞟
糚	妆
螬	蛴
嶽	岳
弐	贰
衤	衣
擄	掳
覇	霸
灲	灱
鸆	鸅
垵	埯
翤	翅
𩨜	把
鞤	帮
詷	同
鉻	铬
繩	绳
鉭	钽
鄿	蕲
挾	挟
槧	椠
囌	苏
鹃	杜
踍	骹
𠂢	派
鍈	锳
飰	饭
礠	磁
壡	睿
瞚	瞬
儞	你
騶	驺
殻	壳
叒	若
鬛	鬣
藼	萱
厠	厕
籭	筛
逰	遊
壙	圹
鬰	鬱
𫔁	鐼
鮷	鯷
蠭	蜂
霗	零
馽	絷
䴥	麚
觙	伋
忰	悴
檥	舣
暦	曆
乕	虎
䊚	䭔
𤿑	㝿
𧘉	裔
繹	绎
歸	归
鏐	镠
龉	龃
轀	輼
訤	誵
嶹	島
麙	羬
枒	丫
𫠋	騼
敯	暋
汒	茫
鍞	铿
鱨	鲿
瑘	琊
𫞂	曜
𫝧	㜐
䜈	勦
啗	啖
鍰	锾
𫟴	鈖
熫	炙
餽	馈
歨	步
禙	褙
鍯	鏓
飤	飼
𠥧	杯
砿	矿
𪳯	棠
灳	辉
巖	岩
猻	狲
爗	烨
𪶻	資
𫙐	漁
獼	猕
鈴	铃
鳧	凫
𠕅	再
伅	倱
𩆩	澍
榘	矩
竄	窜
畭	畬
𫟄	綋
𫗪	餧
廼	乃
紛	纷
捫	扪
鑝	蓬
餄	饸
葐	蒛
蠻	蛮
簵	簬
潑	泼
亼	集
熗	炝
𪢸	墲
趓	躲
將	将
釩	钒
𣻞	洔
鍋	锅
諤	谔
縘	繫
𠹈	儺
噖	吟
𪭊	扐
尭	堯
閥	阀
鞂	秸
餙	饰
轝	舆
凞	熙
誨	诲
範	范
覄	覆
毩	鞠
傗	滀
槤	梿
㤘	㥮
哸	嗺
乨	始
誰	谁
鉶	铏
廟	庙
膃	腽
窺	窥
給	给
頟	額
鏍	镙
鋭	锐
驗	验
併	并
燦	灿
媺	美
樣	样
匢	匫
闠	阓
梄	槱
瘔	苦
銍	铚
痫	癫
曓	暴
禍	祸
墊	垫
殞	殒
𫞔	殲
灋	法
暁	晓
𠃨	丮
俬	傢
顚	颠
贗	赝
巺	巽
醘	榼
胱	膀
賠	赔
懕	恹
𡉇	塊
晈	皎
潙	沩
橜	橛
䏻	能
崪	崒
蝱	虻
䨖	霽
𠳾	喊
𪧕	堡
𪂿	鶗
躑	踯
獏	貘
鼃	蛙
韙	韪
㧐	㩳
𤘅	伢
𡚍	匳
𦰗	華
磵	涧
槮	椮
鷚	鹨
凲	尲
繳	缴
貞	贞
樐	橹
険	险
鄺	邝
曄	晔
髠	髡
諝	谞
獂	豲
鳵	鸨
𫁘	竈
鵶	鸦
𥍸	鍦
歎	叹
贒	贤
狹	狭
絍	纴
鑠	铄
蘃	蕊
毮	裟
黒	黑
銃	铳
圂	溷
繤	纂
粵	粤
膓	肠
憚	惮
鋕	誌
濃	浓
愳	惧
侢	戴
噹	当
縫	缝
刼	劫
謙	谦
𫌣	䁋
𪭢	摐
皷	鼓
𠄠	上
羋	芈
斵	斫
蝂	蝜
孆	婴
錆	锖
蔳	蒨
罸	罚
澐	沄
鉇	鍦
㭨	椰
趦	趑
屫	屩
瓉	瓒
桰	栝
𡒩	櫜
𠲿	欶
𫉬	獲
慤	悫
鮌	鲧
糭	粽
丆	厂
誇	夸
坕	经
沢	泽
肧	胚
鶿	鹚
彉	彍
軒	轩
幱	襴
団	团
鴻	鸿
燌	焚
堺	界
𠥩	箕
囙	因
韈	袜
𠯠	噅
𫍫	䛳
𦉆	碴
狫	犵
銛	铦
蚪	蝌
𣥶	步
𠮷	吉
𫝉	倉
鯒	鲬
軋	轧
撶	划
銫	铯
攵	攴
𩱈	炒
豎	竖
潛	潜
憅	恸
𫑜	洮
頮	颒
幑	徽
拡	扩
塧	隘
鶂	鷁
魭	鼋
烾	赤
釹	钕
堓	岸
𫞕	氏
礲	砻
憮	怃
洶	汹
庫	库
踘	鞠
𡴘	幸
煖	暖
𫖰	䫂
顁	定
僞	伪
𫠃	隰
癎	痫
矈	矏
冡	蒙
氲	氤
塎	埫
燲	熁
髣	仿
𫠕	鷹
笹	屉
檱	棋
膕	腘
镹	久
廂	厢
獫	猃
殱	歼
髤	髹
櫈	凳
緞	缎
倮	裸
猨	猿
矟	槊
詞	词
騅	骓
袞	衮
卻	却
驏	骣
搼	拳
艸	草
燪	熜
麬	麸
種	种
𫞓	歲
巹	卺
勮	剧
銁	钧
昻	昂
襤	褴
戩	戬
験	验
鄕	乡
撆	撇
𠪳	虎
𫎿	爽
磒	陨
𫒘	缶
綕	织
棢	辋
肅	肃
淿	泊
觩	觓
龣	角
犭	犬
蹰	踟
話	话
𫟰	鐺
𡲾	㞜
藳	稿
謂	谓
軺	轺
萔	苕
𧿧	跅
薓	参
𫝕	辰
鍢	鍑
丷	八
橢	椭
刾	刺
褁	裹
臠	脔
槹	槔
紼	绋
鷪	莺
聽	听
畆	亩
瑒	玚
颸	飔
驘	骡
𤞏	狮
恥	耻
連	连
歖	喜
躰	體
廡	庑
雤	鸒
嚶	嘤
嵋	峨
戼	卯
匐	匍
頜	颌
蜽	蝄
慚	惭
佈	布
抜	拔
譪	蔼
蹓	遛
隨	随
寘	置
𣭀	菢
講	讲
𫑍	譴
勊	剋
巔	巅
鹻	硷
𠃔	久
譹	号
煫	燧
𫞨	璼
緿	紿
臿	锸
聀	职
絝	绔
墇	障
熶	爨
蝐	蝳
栰	筏
摟	搂
凷	块
鰷	鲦
圍	围
燇	焌
𪸍	燕
耡	锄
癳	瘰
瑌	碝
鑥	镥
卂	迅
𤏶	爊
嚖	嘒
艢	樯
蜝	蜞
諢	诨
醆	盏
鬵	甑
妅	娂
謿	嘲
𣈌	督
圽	殁
躦	躜
寳	寶
豊	礼
呧	诋
菪	莨
鎸	镌
鞽	鞒
𫖺	䫶
尩	尪
埿	泥
陱	鞠
鋇	钡
鄷	酆
滪	滟
疈	副
莖	茎
蕷	蓣
蠅	蝇
堘	塍
宂	冗
濚	溁
頰	颊
痩	瘦
𪠚	壢
兦	亡
緩	缓
諾	诺
帳	帐
㘪	耗
暣	气
鯋	鲨
飣	饤
蕵	薞
飛	飞
饜	餍
觵	觥
貨	货
噑	嗥
廁	厕
啢	唡
緝	缉
櫐	蘽
縛	缚
莉	茉
蔾	藜
𤕬	疾
朧	胧
劷	劝
礚	磕
蹮	跹
鏢	镖
蔵	藏
𫟠	譂
蔔	卜
曌	照
𫅅	䍤
縄	绳
忷	恟
赿	迟
壐	玺
壦	埙
槖	橐
𢑞	㣇
縲	缧
俲	效
戀	恋
鞡	靰
墝	硗
詭	诡
扌	手
鰩	鳐
濵	滨
忈	仁
讌	宴
冄	冉
侽	男
𥧔	屁
叢	丛
龎	庞
𫟢	䜖
楡	榆
鷃	鴳
郌	邽
𫟱	鑄
蛽	贝
滎	荥
峴	岘
釙	钋
釣	钓
愞	懦
搉	榷
舎	舍
㷩	熙
諼	谖
篥	觱
懨	恹
鰜	鳒
愅	革
蝆	蛘
倂	併
礏	磼
鏳	铮
骯	肮
𫞤	猿
誶	谇
禸	蹂
筯	箸
𦔵	聞
論	论
𫊼	蛡
唙	嘀
鰍	鳅
𪥰	嬣
煑	煮
埛	垌
館	馆
醣	糖
㕻	咅
擨	揶
斬	斩
蓳	堇
訁	言
炘	焮
撯	擆
資	资
勅	敕
邫	邦
靍	鹤
匟	炕
琘	珉
脹	胀
姉	姊
緲	缈
洠	涘
絵	绘
鯌	鮳
癛	凛
𪺽	猌
鶄	鵁
稺	稚
